"Year","Confession","Gender","Town","District","Governorate"
"1940-1944","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1950-1954","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1930-1934","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1945-1949","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1950-1954","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1950-1954","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1945-1949","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1950-1954","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1950-1954","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1945-1949","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1950-1954","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1950-1954","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1950-1954","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1935-1939","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1940-1944","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1945-1949","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1945-1949","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1945-1949","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1950-1954","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1970-1974","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1940-1944","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1950-1954","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1950-1954","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1935-1939","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1985-1989","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1965-1969","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1955-1959","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1975-1979","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1945-1949","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1935-1939","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1980-1984","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1960-1964","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
"1990-1994","ماروني","ذكر","بقاعكفرا","بشري","الشمال"
