"Year","Confession","Gender","Town","District","Governorate"
"1960-1964","سني","اناث","الرفيد","راشيا","البقاع"
"1960-1964","سني","اناث","الرفيد","راشيا","البقاع"
"1960-1964","سني","اناث","الرفيد","راشيا","البقاع"
"1960-1964","سني","اناث","الرفيد","راشيا","البقاع"
"1960-1964","سني","اناث","الرفيد","راشيا","البقاع"
"1965-1969","سني","اناث","الرفيد","راشيا","البقاع"
"1955-1959","سني","اناث","الرفيد","راشيا","البقاع"
"1925-1929","سني","اناث","الرفيد","راشيا","البقاع"
"1955-1959","سني","اناث","الرفيد","راشيا","البقاع"
"1950-1954","سني","اناث","الرفيد","راشيا","البقاع"
"1955-1959","سني","اناث","الرفيد","راشيا","البقاع"
"1965-1969","سني","اناث","الرفيد","راشيا","البقاع"
"1965-1969","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1920-1924","سني","اناث","الرفيد","راشيا","البقاع"
"1920-1924","سني","اناث","الرفيد","راشيا","البقاع"
"1940-1944","سني","اناث","الرفيد","راشيا","البقاع"
"1925-1929","سني","اناث","الرفيد","راشيا","البقاع"
"1960-1964","سني","اناث","الرفيد","راشيا","البقاع"
"1960-1964","سني","اناث","الرفيد","راشيا","البقاع"
"1960-1964","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1965-1969","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1985-1989","سني","اناث","الرفيد","راشيا","البقاع"
"1985-1989","سني","اناث","الرفيد","راشيا","البقاع"
"1985-1989","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1965-1969","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1960-1964","سني","اناث","الرفيد","راشيا","البقاع"
"1955-1959","سني","اناث","الرفيد","راشيا","البقاع"
"1925-1929","سني","اناث","الرفيد","راشيا","البقاع"
"1935-1939","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1920-1924","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1965-1969","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1985-1989","سني","اناث","الرفيد","راشيا","البقاع"
"1965-1969","سني","اناث","الرفيد","راشيا","البقاع"
"1930-1934","سني","اناث","الرفيد","راشيا","البقاع"
"1925-1929","سني","اناث","الرفيد","راشيا","البقاع"
"1960-1964","سني","اناث","الرفيد","راشيا","البقاع"
"1965-1969","سني","اناث","الرفيد","راشيا","البقاع"
"1960-1964","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1965-1969","سني","اناث","الرفيد","راشيا","البقاع"
"1930-1934","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1965-1969","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1930-1934","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1925-1929","سني","اناث","الرفيد","راشيا","البقاع"
"1925-1929","سني","اناث","الرفيد","راشيا","البقاع"
"1945-1949","سني","اناث","الرفيد","راشيا","البقاع"
"1935-1939","سني","اناث","الرفيد","راشيا","البقاع"
"1945-1949","سني","اناث","الرفيد","راشيا","البقاع"
"1930-1934","سني","اناث","الرفيد","راشيا","البقاع"
"1950-1954","سني","اناث","الرفيد","راشيا","البقاع"
"1930-1934","سني","اناث","الرفيد","راشيا","البقاع"
"1945-1949","سني","اناث","الرفيد","راشيا","البقاع"
"1930-1934","سني","اناث","الرفيد","راشيا","البقاع"
"1950-1954","سني","اناث","الرفيد","راشيا","البقاع"
"1930-1934","سني","اناث","الرفيد","راشيا","البقاع"
"1945-1949","سني","اناث","الرفيد","راشيا","البقاع"
"1930-1934","سني","اناث","الرفيد","راشيا","البقاع"
"1935-1939","سني","اناث","الرفيد","راشيا","البقاع"
"1965-1969","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1920-1924","سني","اناث","الرفيد","راشيا","البقاع"
"1965-1969","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1960-1964","سني","اناث","الرفيد","راشيا","البقاع"
"1955-1959","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1935-1939","سني","اناث","الرفيد","راشيا","البقاع"
"1945-1949","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1935-1939","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1945-1949","سني","اناث","الرفيد","راشيا","البقاع"
"1965-1969","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1960-1964","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1965-1969","سني","اناث","الرفيد","راشيا","البقاع"
"1945-1949","سني","اناث","الرفيد","راشيا","البقاع"
"1960-1964","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1955-1959","سني","اناث","الرفيد","راشيا","البقاع"
"1955-1959","سني","اناث","الرفيد","راشيا","البقاع"
"1920-1924","سني","اناث","الرفيد","راشيا","البقاع"
"1955-1959","شيعي","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1925-1929","سني","اناث","الرفيد","راشيا","البقاع"
"1965-1969","سني","اناث","الرفيد","راشيا","البقاع"
"1925-1929","سني","اناث","الرفيد","راشيا","البقاع"
"1960-1964","سني","اناث","الرفيد","راشيا","البقاع"
"1955-1959","سني","اناث","الرفيد","راشيا","البقاع"
"1960-1964","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1950-1954","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1985-1989","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1920-1924","سني","اناث","الرفيد","راشيا","البقاع"
"1940-1944","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1985-1989","سني","اناث","الرفيد","راشيا","البقاع"
"1975-1979","سني","اناث","الرفيد","راشيا","البقاع"
"1960-1964","سني","اناث","الرفيد","راشيا","البقاع"
"1960-1964","سني","اناث","الرفيد","راشيا","البقاع"
"1965-1969","سني","اناث","الرفيد","راشيا","البقاع"
"1980-1984","سني","اناث","الرفيد","راشيا","البقاع"
"1985-1989","سني","اناث","الرفيد","راشيا","البقاع"
"1985-1989","سني","اناث","الرفيد","راشيا","البقاع"
"1965-1969","سني","اناث","الرفيد","راشيا","البقاع"
"1965-1969","سني","اناث","الرفيد","راشيا","البقاع"
"1970-1974","سني","اناث","الرفيد","راشيا","البقاع"
"1985-1989","شيعي","اناث","الرفيد","راشيا","البقاع"
"1985-1989","سني","اناث","الرفيد","راشيا","البقاع"
