"Year","Confession","Gender","Town","District","Governorate"
"1970-1974","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1950-1954","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1975-1979","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1970-1974","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1985-1989","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1960-1964","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1965-1969","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1970-1974","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1965-1969","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1975-1979","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1965-1969","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1960-1964","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1985-1989","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1975-1979","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1960-1964","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1965-1969","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1970-1974","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1980-1984","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1985-1989","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1980-1984","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1985-1989","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1990-1994","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1950-1954","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1990-1994","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1985-1989","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1935-1939","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1975-1979","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1975-1979","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1960-1964","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1975-1979","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1985-1989","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1980-1984","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1970-1974","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1940-1944","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1940-1944","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1975-1979","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1970-1974","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1970-1974","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1970-1974","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1970-1974","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1980-1984","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1980-1984","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1975-1979","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1985-1989","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1960-1964","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1985-1989","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1965-1969","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1985-1989","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1985-1989","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1970-1974","غير مذكور","ذكر","الهبارية","حاصبيا","النبطية"
"1970-1974","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1980-1984","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1975-1979","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1980-1984","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1960-1964","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1975-1979","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1975-1979","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1980-1984","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1985-1989","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1980-1984","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1985-1989","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1965-1969","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1945-1949","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1975-1979","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1985-1989","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1970-1974","شيعي","ذكر","الهبارية","حاصبيا","النبطية"
"1950-1954","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1990-1994","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1935-1939","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1990-1994","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1935-1939","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1975-1979","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1945-1949","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1980-1984","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1940-1944","سني","ذكر","الهبارية","حاصبيا","النبطية"
"1950-1954","سني","اناث","الهبارية","حاصبيا","النبطية"
"1935-1939","سني","اناث","الهبارية","حاصبيا","النبطية"
"1935-1939","سني","اناث","الهبارية","حاصبيا","النبطية"
"1935-1939","سني","اناث","الهبارية","حاصبيا","النبطية"
"1960-1964","سني","اناث","الهبارية","حاصبيا","النبطية"
"1965-1969","سني","اناث","الهبارية","حاصبيا","النبطية"
"1945-1949","سني","اناث","الهبارية","حاصبيا","النبطية"
"1915-1919","سني","اناث","الهبارية","حاصبيا","النبطية"
"1940-1944","سني","اناث","الهبارية","حاصبيا","النبطية"
"1955-1959","سني","اناث","الهبارية","حاصبيا","النبطية"
"1940-1944","سني","اناث","الهبارية","حاصبيا","النبطية"
"1930-1934","سني","اناث","الهبارية","حاصبيا","النبطية"
"1940-1944","سني","اناث","الهبارية","حاصبيا","النبطية"
"1945-1949","سني","اناث","الهبارية","حاصبيا","النبطية"
"1975-1979","سني","اناث","الهبارية","حاصبيا","النبطية"
"1975-1979","سني","اناث","الهبارية","حاصبيا","النبطية"
"1975-1979","سني","اناث","الهبارية","حاصبيا","النبطية"
"1975-1979","سني","اناث","الهبارية","حاصبيا","النبطية"
"1975-1979","سني","اناث","الهبارية","حاصبيا","النبطية"
"1950-1954","سني","اناث","الهبارية","حاصبيا","النبطية"
"1975-1979","سني","اناث","الهبارية","حاصبيا","النبطية"
"1975-1979","سني","اناث","الهبارية","حاصبيا","النبطية"
"1980-1984","سني","اناث","الهبارية","حاصبيا","النبطية"
"1980-1984","سني","اناث","الهبارية","حاصبيا","النبطية"
"1980-1984","سني","اناث","الهبارية","حاصبيا","النبطية"
"1980-1984","شيعي","اناث","الهبارية","حاصبيا","النبطية"
"1960-1964","شيعي","اناث","الهبارية","حاصبيا","النبطية"
"1980-1984","سني","اناث","الهبارية","حاصبيا","النبطية"
"1955-1959","سني","اناث","الهبارية","حاصبيا","النبطية"
"1920-1924","سني","اناث","الهبارية","حاصبيا","النبطية"
"1935-1939","سني","اناث","الهبارية","حاصبيا","النبطية"
"1950-1954","سني","اناث","الهبارية","حاصبيا","النبطية"
"1955-1959","سني","اناث","الهبارية","حاصبيا","النبطية"
"1935-1939","سني","اناث","الهبارية","حاصبيا","النبطية"
"1925-1929","سني","اناث","الهبارية","حاصبيا","النبطية"
"1935-1939","غير مذكور","اناث","الهبارية","حاصبيا","النبطية"
"1915-1919","سني","اناث","الهبارية","حاصبيا","النبطية"
"1915-1919","سني","اناث","الهبارية","حاصبيا","النبطية"
"1920-1924","سني","اناث","الهبارية","حاصبيا","النبطية"
"1925-1929","سني","اناث","الهبارية","حاصبيا","النبطية"
"1925-1929","سني","اناث","الهبارية","حاصبيا","النبطية"
"1930-1934","سني","اناث","الهبارية","حاصبيا","النبطية"
"1930-1934","سني","اناث","الهبارية","حاصبيا","النبطية"
"1935-1939","سني","اناث","الهبارية","حاصبيا","النبطية"
"1930-1934","سني","اناث","الهبارية","حاصبيا","النبطية"
"1920-1924","سني","اناث","الهبارية","حاصبيا","النبطية"
"1965-1969","سني","اناث","الهبارية","حاصبيا","النبطية"
"1955-1959","سني","اناث","الهبارية","حاصبيا","النبطية"
"1930-1934","سني","اناث","الهبارية","حاصبيا","النبطية"
"1915-1919","سني","اناث","الهبارية","حاصبيا","النبطية"
"1940-1944","سني","اناث","الهبارية","حاصبيا","النبطية"
"1940-1944","سني","اناث","الهبارية","حاصبيا","النبطية"
"1955-1959","سني","اناث","الهبارية","حاصبيا","النبطية"
"1970-1974","سني","اناث","الهبارية","حاصبيا","النبطية"
"1925-1929","سني","اناث","الهبارية","حاصبيا","النبطية"
"1915-1919","سني","اناث","الهبارية","حاصبيا","النبطية"
"1935-1939","سني","اناث","الهبارية","حاصبيا","النبطية"
"1965-1969","سني","اناث","الهبارية","حاصبيا","النبطية"
"1970-1974","سني","اناث","الهبارية","حاصبيا","النبطية"
"1955-1959","سني","اناث","الهبارية","حاصبيا","النبطية"
"1955-1959","سني","اناث","الهبارية","حاصبيا","النبطية"
"1945-1949","سني","اناث","الهبارية","حاصبيا","النبطية"
"1930-1934","سني","اناث","الهبارية","حاصبيا","النبطية"
"1940-1944","سني","اناث","الهبارية","حاصبيا","النبطية"
"1960-1964","سني","اناث","الهبارية","حاصبيا","النبطية"
"1940-1944","سني","اناث","الهبارية","حاصبيا","النبطية"
"1935-1939","سني","اناث","الهبارية","حاصبيا","النبطية"
"1945-1949","سني","اناث","الهبارية","حاصبيا","النبطية"
"1940-1944","سني","اناث","الهبارية","حاصبيا","النبطية"
